,adapt,avg_rate,first_isi,isi_cv,latency,mean_isi,median_isi,stim_amp,threshold_v,peak_v,trough_v,fast_trough_v,adp_v,width,upstroke_downstroke_ratio,peak_t,fast_trough_t,trough_t,rheo_first_isi,v_baseline,rheobase_i,fi_fit_slope,sag,vm_for_sag,input_resistance,tau
689797731.0,0.0004807896392288048,100.0020000400008,0.009099999999999886,0.0377613000961376,0.0059000000000000155,0.010010101010101009,0.0099800000000001,110.0,-42.125,23.65625,-66.34375762939453,-66.09375,,0.000360000000000138,1.230863717118292,0.5149199999999999,0.51572,0.51586,0.018160000000000176,-66.51929994062944,70.0,1.888674137119107,0.16725541651248932,-100.21875762939452,292.49998927116394,0.009090790266378896
689816363.0,0.015199997879063915,25.0005000100002,0.018340000000000026,0.5816423309303042,0.03943999999999992,0.031775833333333336,0.02563000000000004,249.9999847412109,-34.9375,22.312501907348636,-60.00000381469727,-59.84375381469727,,0.000399999999999956,1.5562575286730709,0.57002,0.57098,0.5711999999999999,0.15280000000000005,-75.8081387606534,210.0,0.5107638099064017,0.05443354696035385,-90.53125,134.531170129776,0.008273395491501755
691433259.0,0.05343935431835406,12.000240004800098,0.038879999999999804,0.33680766017689884,0.012280000000000069,0.08091636363636362,0.07479999999999998,130.0,-37.84375381469727,17.687501907348633,-45.96875381469727,-39.40625,,0.0008999999999999008,3.2635158783085605,0.5430200000000001,0.5454999999999999,0.57002,,-70.62486267089844,90.0,0.2614338257803368,0.05265561118721962,-94.96875,195.00003755092618,0.010753116128644921
691433482.0,0.17277310176952634,7.000140002800058,0.006699999999999928,0.6211489968817491,0.01654,0.03790666666666668,0.045540000000000025,90.0,-38.78125,41.12500381469727,-46.12500381469727,-46.00000381469727,,0.0005800000000000249,3.1685114906988416,0.55782,0.55928,0.55948,0.007200000000000095,-63.503192583719894,50.0,0.14143140005657254,0.056030739098787315,-99.18750762939452,317.0313835144043,0.01986537824303084
691511791.0,0.5452579941225864,4.000080001600033,0.03614000000000006,0.8051356717462518,0.009339999999999904,0.20272666666666672,0.14764000000000002,119.99999237060548,-51.65625381469727,23.25,-59.37500381469727,-56.12500381469727,,0.0006999999999999228,3.3973909174789934,0.5289999999999999,0.53084,0.5490200000000001,,-79.89543151855469,80.0,0.0421437037732418,0.033944692462682724,-102.06250762939452,229.06249761581418,0.010799154365924652
691547521.0,0.029956770154827717,33.00066001320027,0.005679999999999907,0.2903322399268779,0.018000000000000016,0.029676875,0.032160000000000084,80.0,-36.15625381469727,37.5,-48.37500381469727,-48.31250381469727,,0.0004999999999999449,2.2764818513907943,0.5685,0.56966,0.5697399999999999,0.03343999999999992,-66.34924621582032,40.0,0.6778707018009487,0.04615107923746109,-90.53125,182.18737840652463,0.008987074116141459
691665864.0,0.010884239687919376,18.000360007200147,0.04337999999999997,0.08771434466555725,0.018839999999999968,0.0572929411764706,0.057259999999999873,210.0,-30.718751907348636,35.218753814697266,-45.18750381469727,-42.31250381469727,,0.0008999999999999008,3.8097075774847418,0.5671599999999999,0.5700399999999999,0.5772599999999999,,-62.600520794208244,170.0,0.22009368909034568,0.007095726206898689,-77.46875,143.12487840652466,0.00869283021388902
691670691.0,0.17219801372476062,10.000200004000082,0.021719999999999958,1.0863099223192807,0.03526000000000007,0.10534666666666664,0.07573999999999992,119.99999237060548,-39.78125,30.062501907348636,-52.96875,-52.84375381469727,,0.0006199999999998429,2.4282019903970613,0.5986199999999999,0.60002,0.60016,,-73.89587173461912,80.0,0.28572002393716034,0.2270118445158005,-95.09375762939452,176.87499523162842,0.018057310191572286
691673416.0,0.010608319786701964,16.00032000640013,0.04618000000000011,0.06996036122482578,0.03781999999999997,0.06080666666666666,0.061860000000000026,100.0,-34.375,29.75,-53.87500381469727,-47.56250381469727,,0.0011399999999999189,3.3820928430475465,0.64262,0.64642,0.65842,0.15061999999999998,-70.6575101216634,59.99999618530274,0.2234591646109033,0.03109143115580082,-89.68750762939453,160.46859323978424,0.009899906497383565
691685873.0,0.012410863584878222,11.000220004400088,0.07862000000000012,0.054830974446898204,0.048959999999999886,0.09203400000000002,0.09279000000000004,249.9999847412109,-34.031253814697266,32.437503814697266,-53.71875381469727,-49.40625381469727,,0.001080000000000192,4.315769321987892,0.9341,0.9388200000000001,0.94528,0.4113199999999999,-75.5536221590909,210.0,0.1674204060176639,0.048477478325366974,-86.78125762939453,98.12503308057785,0.0062934351986707465
691703809.0,0.0034292812529810113,66.00132002640053,0.010199999999999987,0.22868998626334155,0.0057599999999999865,0.012537846153846151,0.012299999999999978,330.0,-36.56250381469727,20.21875,-61.21875381469727,-61.18750381469727,,0.000360000000000138,1.3115385085112066,0.63426,0.6350399999999999,0.6350600000000001,0.01222000000000012,-71.36121845245361,290.0,0.9085896003634356,0.06768253445625305,-81.09375,79.84363287687302,0.005198235463467883
691719142.0,0.20064652463920615,4.000080001600033,0.039260000000000066,0.33786640896752185,0.014759999999999884,0.060980000000000034,0.05502000000000007,110.0,-36.53125,35.90625,-50.5,-50.31250381469727,,0.000439999999999996,2.5932384132740407,0.5705800000000001,0.57152,0.57162,,-62.95823974609375,70.0,0.1089949856551088,0.1681145876646042,-82.15625762939453,163.1249934434891,0.012089307450017895
691728766.0,0.0028779019105346733,40.000800016000326,0.01868000000000003,0.9425215056466156,0.06586000000000003,0.0237,0.02010000000000001,390.0,-22.281251907348636,27.375001907348636,-50.59375381469727,-50.53125381469727,,0.000399999999999956,1.262582223781804,0.7655000000000001,0.7663800000000001,0.7664199999999999,0.03493999999999997,-71.78303963797433,350.0,0.6875139305230795,0.03195827454328537,-82.3125,107.96874761581421,0.00539995321714993
691750677.0,0.0017190573814226,83.00166003320068,0.009319999999999995,0.08212077536841876,0.006119999999999903,0.0119909756097561,0.012230000000000074,290.0,-32.437503814697266,16.375001907348633,-58.21875,-58.03125381469727,,0.000460000000000127,1.5378188838933402,0.51298,0.5140800000000001,0.5142,0.014699999999999937,-66.51921198918271,239.9999847412109,0.7185200484108772,0.03728209435939789,-81.1875,146.3281214237213,0.007259798480345781
692015490.0,,1.0000200004000082,,,0.04214000000000007,,,119.99999237060548,-42.31250381469727,32.53125,-60.18750381469727,-59.90625,,0.0006199999999998429,1.771748435682171,0.60354,0.6048800000000001,0.6050800000000001,,-71.72063387357272,80.0,0.4164622935191712,0.051804836839437485,-93.46875762939452,192.34389066696167,0.01442097239305343
692044280.0,0.0665173720272267,13.000260005200104,0.019479999999999945,0.270951546522584,0.02615999999999996,0.07749,0.0808899999999999,80.0,-38.90625,31.03125,-59.62500381469727,-55.93750381469727,,0.0005800000000000249,2.2782187631453388,0.6249800000000001,0.6264799999999999,0.65012,,-74.33476028442381,40.0,0.3875669967760952,0.18582472205162048,-97.4375,281.25,0.015593620898955697
692068557.0,0.042994636185312164,17.000340006800133,0.022620000000000084,0.30195059127490226,0.02849999999999997,0.0560025,0.05670999999999993,100.0,-35.15625,25.96875,-49.53125,-49.4375,,0.0006599999999998829,1.8820553470915269,0.58382,0.5852599999999999,0.58538,,-63.95865249633789,59.99999618530274,0.3535784936699405,0.18421819806098935,-100.40625,329.06234264373785,0.02740082101340376
692083084.0,0.05181968502523363,11.000220004400088,0.04296000000000011,0.3154662716369713,0.03981999999999997,0.07536000000000001,0.07298000000000003,130.0,-36.40625381469727,28.875,-50.53125381469727,-49.31250381469727,,0.0005600000000001161,2.1108569566136133,0.5989,0.60022,0.6162399999999999,,-63.875370788574216,90.0,0.2707197267883488,0.16280248761177066,-84.62500762939453,175.46889185905457,0.02567729502192093
692161037.0,0.13398622691254922,9.000180003600073,0.03204000000000007,0.8749375519024365,0.033579999999999936,0.0985725,0.06027999999999999,140.0,-34.125,40.25000381469727,-49.87500381469727,-49.75000381469727,,0.0005999999999999339,2.0789985611142257,0.5892200000000001,0.5906600000000001,0.5907399999999999,,-66.66981506347656,100.0,0.2700054001080023,0.21234846115112305,-97.0,257.18754529953003,0.020488704425991825
692247628.0,0.026328793705743408,8.000160003200065,0.026600000000000183,1.3710913130168565,0.011199999999999877,0.09697142857142857,0.03811999999999993,119.99999237060548,-30.1875,34.84375,-44.71875381469727,-44.62500381469727,,0.000600000000000156,2.6869985359483253,0.6268,0.62832,0.62842,,-60.02174550836737,80.0,0.1685748140030317,0.13599632680416107,-84.28125,206.87511563301086,0.012850921292575986
692286150.0,0.17032373619635796,4.000080001600033,0.02295999999999987,0.2961812789702552,0.010240000000000029,0.03258666666666662,0.02902000000000005,150.0,-35.687503814697266,39.75000381469727,-47.00000381469727,-46.8125,,0.000520000000000076,2.840311661235796,0.52268,0.5239,0.5240400000000001,,-66.2372563680013,110.0,0.030000600012000236,0.12284237146377565,-87.09375762939453,182.03116953372955,0.012599452719665952
692290052.0,0.009402575525035544,33.00066001320027,0.017280000000000184,0.2087500566901532,0.02529999999999988,0.029843750000000013,0.030569999999999983,59.99999618530274,-35.96875,39.71875,-50.43750381469727,-48.78125381469727,,0.0008200000000000429,2.6431349859214888,1.00298,1.0049,1.16192,0.4115599999999999,-64.48067048016716,10.0,0.5595857006637864,0.018461665138602257,-102.68750762939452,618.6718940734862,0.033231659129654166
